customer_id,name,email,date_of_birth,loyalty_level_id,points_balance
502,Customer_502,customer502@example.com,1994-11-17,4,1174
503,Customer_503,customer503@example.com,2001-01-17,1,4488
504,Customer_504,customer504@example.com,1986-01-26,5,4867
505,Customer_505,customer505@example.com,2016-05-04,4,3286
506,Customer_506,customer506@example.com,2002-12-20,5,3798
507,Customer_507,customer507@example.com,2001-08-24,5,4696
508,Customer_508,customer508@example.com,1982-08-25,3,4848
509,Customer_509,customer509@example.com,2003-07-15,3,1258
510,Customer_510,customer510@example.com,1985-11-23,2,793
511,Customer_511,customer511@example.com,1977-01-10,4,4004
512,Customer_512,customer512@example.com,2004-03-05,5,1190
513,Customer_513,customer513@example.com,2007-08-08,2,3508
514,Customer_514,customer514@example.com,2004-02-20,3,1252
515,Customer_515,customer515@example.com,2003-07-21,4,4728
516,Customer_516,customer516@example.com,1980-06-01,4,4808
517,Customer_517,customer517@example.com,1984-09-04,1,3463
518,Customer_518,customer518@example.com,1984-03-24,4,4827
519,Customer_519,customer519@example.com,1994-09-29,1,4658
520,Customer_520,customer520@example.com,2018-07-02,2,4807
521,Customer_521,customer521@example.com,1975-02-05,1,1675
522,Customer_522,customer522@example.com,2012-12-20,3,2400
523,Customer_523,customer523@example.com,2017-10-20,4,4195
524,Customer_524,customer524@example.com,1982-03-20,5,2386
525,Customer_525,customer525@example.com,1972-11-05,3,653
526,Customer_526,customer526@example.com,2004-08-02,4,4559
527,Customer_527,customer527@example.com,2011-02-10,5,2684
528,Customer_528,customer528@example.com,1985-03-01,5,4221
529,Customer_529,customer529@example.com,1971-05-15,1,3071
530,Customer_530,customer530@example.com,2006-04-30,1,643
531,Customer_531,customer531@example.com,1993-02-07,1,2075
532,Customer_532,customer532@example.com,2015-05-03,5,2388
533,Customer_533,customer533@example.com,1973-08-26,5,85
534,Customer_534,customer534@example.com,1995-05-09,3,2538
535,Customer_535,customer535@example.com,1976-09-14,4,4008
536,Customer_536,customer536@example.com,1976-02-19,3,3052
537,Customer_537,customer537@example.com,1986-11-16,4,1651
538,Customer_538,customer538@example.com,1978-06-22,5,3934
539,Customer_539,customer539@example.com,2003-06-27,4,308
540,Customer_540,customer540@example.com,2014-06-14,5,3001
541,Customer_541,customer541@example.com,1988-02-06,3,736
542,Customer_542,customer542@example.com,1980-09-10,3,2217
543,Customer_543,customer543@example.com,1973-08-22,2,4447
544,Customer_544,customer544@example.com,1976-02-21,1,1131
545,Customer_545,customer545@example.com,2017-10-08,2,2675
546,Customer_546,customer546@example.com,1995-04-28,4,787
547,Customer_547,customer547@example.com,2015-06-01,2,2135
548,Customer_548,customer548@example.com,1985-02-03,2,802
549,Customer_549,customer549@example.com,1982-10-16,5,495
550,Customer_550,customer550@example.com,2005-09-11,3,1708
551,Customer_551,customer551@example.com,1992-08-26,1,3159
552,Customer_552,customer552@example.com,1999-06-24,1,4730
553,Customer_553,customer553@example.com,2015-01-15,1,769
554,Customer_554,customer554@example.com,1999-10-27,5,580
555,Customer_555,customer555@example.com,1990-11-29,2,3512
556,Customer_556,customer556@example.com,1997-09-13,3,376
557,Customer_557,customer557@example.com,2009-06-14,5,2487
558,Customer_558,customer558@example.com,2013-03-30,3,792
559,Customer_559,customer559@example.com,2018-12-31,4,3501
560,Customer_560,customer560@example.com,1975-02-24,3,2957
561,Customer_561,customer561@example.com,2016-05-23,2,3462
562,Customer_562,customer562@example.com,1992-12-01,4,4789
563,Customer_563,customer563@example.com,2004-11-23,4,4747
564,Customer_564,customer564@example.com,1974-05-22,5,3540
565,Customer_565,customer565@example.com,2005-09-20,4,2499
566,Customer_566,customer566@example.com,2015-09-07,5,3740
567,Customer_567,customer567@example.com,1981-12-21,3,3936
568,Customer_568,customer568@example.com,1984-10-06,2,3330
569,Customer_569,customer569@example.com,2004-02-01,5,1922
570,Customer_570,customer570@example.com,1996-12-03,4,4053
571,Customer_571,customer571@example.com,1979-08-30,5,929
572,Customer_572,customer572@example.com,2017-05-19,2,1266
573,Customer_573,customer573@example.com,1980-11-09,3,1344
574,Customer_574,customer574@example.com,2007-06-29,4,351
575,Customer_575,customer575@example.com,1998-02-06,4,1473
576,Customer_576,customer576@example.com,1994-02-02,4,1133
577,Customer_577,customer577@example.com,1994-08-30,4,2097
578,Customer_578,customer578@example.com,1996-07-21,4,3355
579,Customer_579,customer579@example.com,1986-05-15,1,2059
580,Customer_580,customer580@example.com,2003-02-09,2,1162
581,Customer_581,customer581@example.com,1977-07-26,2,3230
582,Customer_582,customer582@example.com,2014-03-16,1,1422
583,Customer_583,customer583@example.com,1991-11-14,4,682
584,Customer_584,customer584@example.com,1993-05-05,3,1876
585,Customer_585,customer585@example.com,1997-08-19,1,2776
586,Customer_586,customer586@example.com,2019-03-06,5,1291
587,Customer_587,customer587@example.com,1984-01-24,4,1685
588,Customer_588,customer588@example.com,1971-05-09,3,2794
589,Customer_589,customer589@example.com,1986-06-05,2,4660
590,Customer_590,customer590@example.com,1972-05-10,5,2030
591,Customer_591,customer591@example.com,2015-07-05,3,4466
592,Customer_592,customer592@example.com,2003-10-27,3,2968
593,Customer_593,customer593@example.com,1985-05-09,3,4570
594,Customer_594,customer594@example.com,1991-03-23,5,1071
595,Customer_595,customer595@example.com,1980-08-04,1,492
596,Customer_596,customer596@example.com,1990-02-08,1,3662
597,Customer_597,customer597@example.com,1992-03-15,5,3426
598,Customer_598,customer598@example.com,1987-10-20,5,4555
599,Customer_599,customer599@example.com,2004-06-30,5,2743
600,Customer_600,customer600@example.com,1970-07-23,4,2144
601,Customer_601,customer601@example.com,1980-05-03,3,1626
602,Customer_602,customer602@example.com,2009-07-30,2,3346
603,Customer_603,customer603@example.com,2012-01-19,3,4707
604,Customer_604,customer604@example.com,1975-02-23,1,2914
605,Customer_605,customer605@example.com,1978-05-24,5,1379
606,Customer_606,customer606@example.com,2011-03-01,2,4959
607,Customer_607,customer607@example.com,1986-07-01,4,2310
608,Customer_608,customer608@example.com,2016-09-03,3,3307
609,Customer_609,customer609@example.com,1980-02-13,3,3698
610,Customer_610,customer610@example.com,1986-07-26,5,1259
611,Customer_611,customer611@example.com,1992-03-21,1,893
612,Customer_612,customer612@example.com,2006-12-23,5,560
613,Customer_613,customer613@example.com,2017-01-17,5,1089
614,Customer_614,customer614@example.com,2014-12-05,4,4976
615,Customer_615,customer615@example.com,1988-12-05,1,1682
616,Customer_616,customer616@example.com,2007-09-22,3,1519
617,Customer_617,customer617@example.com,1980-03-05,4,1639
618,Customer_618,customer618@example.com,1970-06-22,2,2143
619,Customer_619,customer619@example.com,1996-07-21,2,3436
620,Customer_620,customer620@example.com,1978-05-20,3,2515
621,Customer_621,customer621@example.com,1981-04-10,5,4761
622,Customer_622,customer622@example.com,1985-11-16,3,4960
623,Customer_623,customer623@example.com,2014-09-10,3,2734
624,Customer_624,customer624@example.com,1973-05-06,2,2903
625,Customer_625,customer625@example.com,1978-12-28,5,4680
626,Customer_626,customer626@example.com,1992-05-12,2,584
627,Customer_627,customer627@example.com,1976-06-17,3,3473
628,Customer_628,customer628@example.com,2016-07-04,1,1461
629,Customer_629,customer629@example.com,1994-08-04,4,1543
630,Customer_630,customer630@example.com,2016-03-20,4,4271
631,Customer_631,customer631@example.com,1982-12-10,4,4148
632,Customer_632,customer632@example.com,2011-06-27,4,1232
633,Customer_633,customer633@example.com,1994-02-14,3,583
634,Customer_634,customer634@example.com,1985-05-15,2,2801
635,Customer_635,customer635@example.com,1975-05-29,4,1975
636,Customer_636,customer636@example.com,2005-09-06,2,2435
637,Customer_637,customer637@example.com,1979-06-22,4,793
638,Customer_638,customer638@example.com,1987-10-15,4,4642
639,Customer_639,customer639@example.com,2001-04-23,2,3246
640,Customer_640,customer640@example.com,1986-01-31,3,3302
641,Customer_641,customer641@example.com,1984-08-07,2,3539
642,Customer_642,customer642@example.com,1973-07-20,4,2021
643,Customer_643,customer643@example.com,2003-06-29,5,336
644,Customer_644,customer644@example.com,1981-11-15,3,1469
645,Customer_645,customer645@example.com,1996-10-16,3,3039
646,Customer_646,customer646@example.com,1985-09-29,5,2812
647,Customer_647,customer647@example.com,1975-04-23,2,4432
648,Customer_648,customer648@example.com,2008-03-10,1,4709
649,Customer_649,customer649@example.com,2005-08-10,2,2483
650,Customer_650,customer650@example.com,2004-10-20,2,2560
651,Customer_651,customer651@example.com,1990-11-28,2,3533
652,Customer_652,customer652@example.com,2008-01-04,5,3796
653,Customer_653,customer653@example.com,1987-08-05,1,1755
654,Customer_654,customer654@example.com,1997-10-21,3,4714
655,Customer_655,customer655@example.com,2016-04-09,2,2533
656,Customer_656,customer656@example.com,2006-01-10,2,2690
657,Customer_657,customer657@example.com,2000-11-04,5,1717
658,Customer_658,customer658@example.com,1997-01-03,1,3635
659,Customer_659,customer659@example.com,1998-09-09,3,623
660,Customer_660,customer660@example.com,1995-08-02,2,3529
661,Customer_661,customer661@example.com,1999-04-08,5,4329
662,Customer_662,customer662@example.com,2004-10-24,5,4033
663,Customer_663,customer663@example.com,2007-12-27,1,898
664,Customer_664,customer664@example.com,1995-03-24,3,4972
665,Customer_665,customer665@example.com,1973-09-17,2,4487
666,Customer_666,customer666@example.com,1974-03-10,3,2479
667,Customer_667,customer667@example.com,1992-01-04,3,3938
668,Customer_668,customer668@example.com,1996-09-07,4,4342
669,Customer_669,customer669@example.com,2005-03-13,2,1126
670,Customer_670,customer670@example.com,1996-04-20,1,1062
671,Customer_671,customer671@example.com,1992-11-24,4,3016
672,Customer_672,customer672@example.com,2014-01-04,5,3513
673,Customer_673,customer673@example.com,1992-11-30,1,2639
674,Customer_674,customer674@example.com,2007-10-06,4,3596
675,Customer_675,customer675@example.com,1988-04-16,3,3059
676,Customer_676,customer676@example.com,1992-09-11,2,790
677,Customer_677,customer677@example.com,1977-01-31,1,2867
678,Customer_678,customer678@example.com,2008-11-09,5,3957
679,Customer_679,customer679@example.com,2009-04-14,5,1415
680,Customer_680,customer680@example.com,2013-03-25,1,3017
681,Customer_681,customer681@example.com,1998-02-07,4,542
682,Customer_682,customer682@example.com,1991-05-01,4,3861
683,Customer_683,customer683@example.com,1970-10-27,5,1423
684,Customer_684,customer684@example.com,2008-08-27,3,3110
685,Customer_685,customer685@example.com,2003-10-22,1,808
686,Customer_686,customer686@example.com,1978-06-17,4,1290
687,Customer_687,customer687@example.com,1993-12-04,3,4716
688,Customer_688,customer688@example.com,1973-02-22,2,1518
689,Customer_689,customer689@example.com,1988-12-26,4,2203
690,Customer_690,customer690@example.com,2000-11-23,2,4944
691,Customer_691,customer691@example.com,2007-04-18,1,2194
692,Customer_692,customer692@example.com,1986-03-06,4,4156
693,Customer_693,customer693@example.com,2007-01-25,5,3369
694,Customer_694,customer694@example.com,1974-07-21,5,2098
695,Customer_695,customer695@example.com,2007-03-26,3,1794
696,Customer_696,customer696@example.com,1988-03-04,4,3530
697,Customer_697,customer697@example.com,1993-10-05,2,2687
698,Customer_698,customer698@example.com,1977-03-21,2,2443
699,Customer_699,customer699@example.com,1984-12-10,5,1466
700,Customer_700,customer700@example.com,1985-10-31,4,3268
701,Customer_701,customer701@example.com,1988-03-27,4,785
702,Customer_702,customer702@example.com,1981-01-22,3,4791
703,Customer_703,customer703@example.com,2011-11-02,1,2430
704,Customer_704,customer704@example.com,2006-02-02,2,596
705,Customer_705,customer705@example.com,2010-09-12,2,4163
706,Customer_706,customer706@example.com,2009-11-02,5,1406
707,Customer_707,customer707@example.com,2001-03-22,3,326
708,Customer_708,customer708@example.com,1993-10-24,4,279
709,Customer_709,customer709@example.com,1991-08-17,4,3245
710,Customer_710,customer710@example.com,1977-10-06,1,2511
711,Customer_711,customer711@example.com,2019-04-01,1,384
712,Customer_712,customer712@example.com,2006-07-24,4,1599
713,Customer_713,customer713@example.com,2012-06-26,1,4521
714,Customer_714,customer714@example.com,1992-11-30,1,67
715,Customer_715,customer715@example.com,1992-12-14,5,4458
716,Customer_716,customer716@example.com,2010-07-15,1,1703
717,Customer_717,customer717@example.com,1988-06-01,3,4404
718,Customer_718,customer718@example.com,2001-03-11,1,2633
719,Customer_719,customer719@example.com,1981-07-08,2,2208
720,Customer_720,customer720@example.com,2012-12-24,1,2008
721,Customer_721,customer721@example.com,2004-11-02,5,667
722,Customer_722,customer722@example.com,2011-02-19,2,4900
723,Customer_723,customer723@example.com,1993-05-21,3,1855
724,Customer_724,customer724@example.com,1997-02-04,3,538
725,Customer_725,customer725@example.com,1990-07-30,1,4478
726,Customer_726,customer726@example.com,1971-11-10,5,1170
727,Customer_727,customer727@example.com,2012-01-20,1,1677
728,Customer_728,customer728@example.com,1981-08-14,1,1591
729,Customer_729,customer729@example.com,1983-09-28,4,254
730,Customer_730,customer730@example.com,2003-06-21,5,1784
731,Customer_731,customer731@example.com,2006-11-22,5,1866
732,Customer_732,customer732@example.com,2009-10-28,4,3778
733,Customer_733,customer733@example.com,2000-02-21,5,2158
734,Customer_734,customer734@example.com,2013-11-25,4,4841
735,Customer_735,customer735@example.com,1979-07-02,4,4436
736,Customer_736,customer736@example.com,1970-07-04,2,633
737,Customer_737,customer737@example.com,1977-06-11,1,2894
738,Customer_738,customer738@example.com,2002-09-21,3,3472
739,Customer_739,customer739@example.com,2012-04-12,4,4693
740,Customer_740,customer740@example.com,1970-05-10,2,4272
741,Customer_741,customer741@example.com,2000-05-17,1,3407
742,Customer_742,customer742@example.com,2006-12-10,4,2273
743,Customer_743,customer743@example.com,1978-12-26,2,3264
744,Customer_744,customer744@example.com,2006-07-21,1,1674
745,Customer_745,customer745@example.com,1975-06-01,5,4194
746,Customer_746,customer746@example.com,2015-05-31,3,3611
747,Customer_747,customer747@example.com,1973-07-15,4,4383
748,Customer_748,customer748@example.com,1998-10-17,4,1471
749,Customer_749,customer749@example.com,1988-11-23,1,3757
750,Customer_750,customer750@example.com,2017-08-01,1,3271
751,Customer_751,customer751@example.com,2002-12-10,1,1774
752,Customer_752,customer752@example.com,2007-07-31,3,3926
753,Customer_753,customer753@example.com,2017-05-09,3,717
754,Customer_754,customer754@example.com,1992-05-21,1,1389
755,Customer_755,customer755@example.com,2014-04-14,4,1851
756,Customer_756,customer756@example.com,1995-12-04,5,2285
757,Customer_757,customer757@example.com,2009-06-29,1,816
758,Customer_758,customer758@example.com,1992-08-25,3,1020
759,Customer_759,customer759@example.com,2007-11-29,3,574
760,Customer_760,customer760@example.com,2014-11-29,3,2299
761,Customer_761,customer761@example.com,1990-06-07,3,400
762,Customer_762,customer762@example.com,2010-11-14,2,1390
763,Customer_763,customer763@example.com,1985-09-14,1,3392
764,Customer_764,customer764@example.com,1977-04-07,4,2852
765,Customer_765,customer765@example.com,1994-03-20,3,4471
766,Customer_766,customer766@example.com,1990-02-15,1,4533
767,Customer_767,customer767@example.com,2001-08-28,3,3633
768,Customer_768,customer768@example.com,1994-04-12,1,2843
769,Customer_769,customer769@example.com,1999-07-10,1,4581
770,Customer_770,customer770@example.com,2017-12-03,1,2127
